position	post_id	post_by	post_text	post_published	comment_id	comment_by	is_reply	comment_message	comment_published	comment_like_count
612_0	837159759713566_1074365732659633	a5420b77781b8494a28d622eba2717eb13d3f57f	Wonder how BILL OREILLY will spin this in his  no spin zone ...I would not doubt this one bit...  	2016-09-22T13:20:55+0000	1074367102659496	e9e33b3e4d1c4507fb715e8be39c1651e54ab2e7	0	No shock there	2016-09-22T13:24:19+0000	4
612_1	837159759713566_1074365732659633	a5420b77781b8494a28d622eba2717eb13d3f57f	Wonder how BILL OREILLY will spin this in his  no spin zone ...I would not doubt this one bit...  	2016-09-22T13:20:55+0000	1075231495906390	dac3abf050f865225455184e856a149dfb448441	1	Bill has always demeaned the citizen's...	2016-09-23T14:18:29+0000	1
612_2	837159759713566_1074365732659633	a5420b77781b8494a28d622eba2717eb13d3f57f	Wonder how BILL OREILLY will spin this in his  no spin zone ...I would not doubt this one bit...  	2016-09-22T13:20:55+0000	1074369989325874	4a128d3a2f23af4e66b2cc24b52e677cf1b4754f	0	Last week Bill O'Reilly was on Outnumbered in the daytime.  They were talking about all the online activity by the deplorables. Bill said "does anyone really pay attention to those people?".  He had such disdain for us in his voice that I almost vomited. I can't believe I have watched him for years. #DeplorableLatinasForTrump	2016-09-22T13:31:24+0000	7
612_3	837159759713566_1074365732659633	a5420b77781b8494a28d622eba2717eb13d3f57f	Wonder how BILL OREILLY will spin this in his  no spin zone ...I would not doubt this one bit...  	2016-09-22T13:20:55+0000	1074378919324981	914dc8230b4d8bf021a27fb4fa8be9481400118f	0	He's always been a pompous ass.	2016-09-22T13:48:12+0000	5
612_4	837159759713566_1074365732659633	a5420b77781b8494a28d622eba2717eb13d3f57f	Wonder how BILL OREILLY will spin this in his  no spin zone ...I would not doubt this one bit...  	2016-09-22T13:20:55+0000	1074379082658298	914dc8230b4d8bf021a27fb4fa8be9481400118f	0	He probably likes being one.	2016-09-22T13:48:48+0000	2
612_5	837159759713566_1074365732659633	a5420b77781b8494a28d622eba2717eb13d3f57f	Wonder how BILL OREILLY will spin this in his  no spin zone ...I would not doubt this one bit...  	2016-09-22T13:20:55+0000	1074379502658256	cac7d2beeb00f25bb2c34a92de4ca71726b098f5	0	We've. All ready. New. That. But thanks. Bill. O ryillie	2016-09-22T13:49:31+0000	3
612_6	837159759713566_1074365732659633	a5420b77781b8494a28d622eba2717eb13d3f57f	Wonder how BILL OREILLY will spin this in his  no spin zone ...I would not doubt this one bit...  	2016-09-22T13:20:55+0000	1074389592657247	b7d1951a5583ac30f1066888e8b213c534bb3a57	0	PRESIDENT TRUMP THE ONLY ANSWER 🇺🇸🇺🇸	2016-09-22T14:06:16+0000	6
612_7	837159759713566_1074365732659633	a5420b77781b8494a28d622eba2717eb13d3f57f	Wonder how BILL OREILLY will spin this in his  no spin zone ...I would not doubt this one bit...  	2016-09-22T13:20:55+0000	1074467412649465	e0f3d6c9c7ab501200c78bac26f41d1cc37533ad	0	No surprise on any of them. I only watch O'Reilly  now if #Trump 's on. I don't watch megyn at all, I did watch Shepard smith, I quit because  of his snarky remarks about #Trump. Fox is going to fall faster than CNN soon.	2016-09-22T16:19:38+0000	4
612_8	837159759713566_1074365732659633	a5420b77781b8494a28d622eba2717eb13d3f57f	Wonder how BILL OREILLY will spin this in his  no spin zone ...I would not doubt this one bit...  	2016-09-22T13:20:55+0000	1074486209314252	e262df8eb37aee9f12a82ded4f21d682e6ffcf37	0	Honestly...flood their and Fox  inboxes and twitter feeds and let them know what a disgrace they are. Definitely boycott their shows. They depend on ratings, so...Let's show them.	2016-09-22T16:51:10+0000	5
612_9	837159759713566_1074365732659633	a5420b77781b8494a28d622eba2717eb13d3f57f	Wonder how BILL OREILLY will spin this in his  no spin zone ...I would not doubt this one bit...  	2016-09-22T13:20:55+0000	1074682365961303	d16c7ed8ee4ec68bbb5266ff1668600a311a34ea	0	That really disappoints me about Bill. He's arrogant, but I always thought mostly fair. Didn't always agree with but did on many issues. Now that Kelly, doesn't surprise me nor does Dana. She's a Bush gal so guess she's down on Trump. Daggummit....😣	2016-09-22T22:33:05+0000	2
612_10	837159759713566_1074365732659633	a5420b77781b8494a28d622eba2717eb13d3f57f	Wonder how BILL OREILLY will spin this in his  no spin zone ...I would not doubt this one bit...  	2016-09-22T13:20:55+0000	1074702149292658	391821fbd3f2191c1b59ec2c9db9a5d0f89d3c1d	0	Clinton is actually a mental case	2016-09-22T23:10:48+0000	2
612_11	837159759713566_1074365732659633	a5420b77781b8494a28d622eba2717eb13d3f57f	Wonder how BILL OREILLY will spin this in his  no spin zone ...I would not doubt this one bit...  	2016-09-22T13:20:55+0000	1075610782535128	5dd19d642c509c4a4784eb6f1411fbf216c2e5d1	0	O'Reilly took Soros's and lib bribe money.	2016-09-24T01:35:45+0000	0
615_0	837159759713566_1075536165875923	a5420b77781b8494a28d622eba2717eb13d3f57f	Find out who they were working for  someone was paying the bills.	2016-09-23T23:16:05+0000	1075569275872612	1df49950bef7a1c704c0f22b27209abc08ec4b16	0	The out of towners were some of Soros's Rent-a-Mob morons.	2016-09-24T00:12:05+0000	0
615_1	837159759713566_1075536165875923	a5420b77781b8494a28d622eba2717eb13d3f57f	Find out who they were working for  someone was paying the bills.	2016-09-23T23:16:05+0000	1075599422536264	7a9467e703984c3c216e3995276714d12fadcfce	0	Soro ,and this man should be in jail.	2016-09-24T01:09:31+0000	0
615_2	837159759713566_1075536165875923	a5420b77781b8494a28d622eba2717eb13d3f57f	Find out who they were working for  someone was paying the bills.	2016-09-23T23:16:05+0000	1075606605868879	4c9e3c12ceb6893be3c66a5b885e0d30e349dc9b	0	Keep it up blind asses the world order will prevail then fucking what?  Dumbasses	2016-09-24T01:25:09+0000	0
617_0	837159759713566_1075218042574402	a5420b77781b8494a28d622eba2717eb13d3f57f	Donald J. Trump called for an end to the violent riots in Charlotte  pleading with Americans that  we need to come together and unite as one nation. 	2016-09-23T13:56:58+0000	1075285442567662	391821fbd3f2191c1b59ec2c9db9a5d0f89d3c1d	0	GO TRUMP	2016-09-23T15:37:39+0000	1
617_1	837159759713566_1075218042574402	a5420b77781b8494a28d622eba2717eb13d3f57f	Donald J. Trump called for an end to the violent riots in Charlotte  pleading with Americans that  we need to come together and unite as one nation. 	2016-09-23T13:56:58+0000	1075398872556319	1856249e8e03c7899803a364a7b6cc12b43745fc	0	YES PRESIDENT TRUMP !	2016-09-23T18:45:37+0000	1
617_2	837159759713566_1075218042574402	a5420b77781b8494a28d622eba2717eb13d3f57f	Donald J. Trump called for an end to the violent riots in Charlotte  pleading with Americans that  we need to come together and unite as one nation. 	2016-09-23T13:56:58+0000	1075605145869025	cac7d2beeb00f25bb2c34a92de4ca71726b098f5	0	Yes. Dad.. Yes. President. Trump. All the way	2016-09-24T01:23:04+0000	0
619_0	837159759713566_1075361402560066	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared United States Constitution s post to the group: TRUMP FORCE ONE.	2016-09-23T17:30:29+0000	1075369125892627	60e651569c5d24a721d734ad7f80ea5f4324a342	0	Democrats with not only show up to vote Trump, but huge amounts of people are closet TRUMPERS FOR WHATEVER REASONS !!! But they will be there in the booth pushing the Trump button lol 😉	2016-09-23T17:46:57+0000	1
619_1	837159759713566_1075361402560066	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared United States Constitution s post to the group: TRUMP FORCE ONE.	2016-09-23T17:30:29+0000	1075407372555469	1699d399ff3ad280a2cb4c929229c56f37e3ba95	0	democratic and republican want  #DonaldTrump  Because  They don't want to become slaves for NWO crap	2016-09-23T19:04:25+0000	1
619_2	837159759713566_1075361402560066	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared United States Constitution s post to the group: TRUMP FORCE ONE.	2016-09-23T17:30:29+0000	1075421625887377	21eb7abe92d28e90a390075ae2754e3651f5e748	0	Smart people who are informed will VOTE FOR TRUMP..#trump2016	2016-09-23T19:34:02+0000	2
619_3	837159759713566_1075361402560066	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared United States Constitution s post to the group: TRUMP FORCE ONE.	2016-09-23T17:30:29+0000	1075602729202600	cac7d2beeb00f25bb2c34a92de4ca71726b098f5	0	Thank you. Who's. Demacraties. Voteing. For. Dad.. Trump. Go. Trump	2016-09-24T01:17:40+0000	1
620_0	837159759713566_1075561459206727	a5420b77781b8494a28d622eba2717eb13d3f57f	Cruz cares enough about the Supreme Court where is John Kasich?	2016-09-24T00:01:46+0000	1075579215871618	6a2c5be2aab4539c33ea3f5b795a075eea9ad698	0	About time Ted!	2016-09-24T00:31:17+0000	2
620_1	837159759713566_1075561459206727	a5420b77781b8494a28d622eba2717eb13d3f57f	Cruz cares enough about the Supreme Court where is John Kasich?	2016-09-24T00:01:46+0000	1075598342536372	4b269f28424ba2aa6faf57f9777f049d35e7d8cd	0	Trump is so gracious to Cruz...wonderful to see such character.	2016-09-24T01:06:51+0000	2
620_2	837159759713566_1075561459206727	a5420b77781b8494a28d622eba2717eb13d3f57f	Cruz cares enough about the Supreme Court where is John Kasich?	2016-09-24T00:01:46+0000	1075601549202718	3d37eba71b47a1f45b97cec068e8aacab61add0a	0	I still dislike Lying Ted!	2016-09-24T01:14:34+0000	2
622_0	837159759713566_1075205402575666	a5420b77781b8494a28d622eba2717eb13d3f57f	Flag-Stomping Teacher Has No Regrets  Wants Student Punished . . . . https://www.facebook.com/OverpassesForAmerica2/posts/1148238388548826	2016-09-23T13:33:53+0000	1075215922574614	6475f40ca1e887c6eb936e305861b4973673de61	0	No someone should whip your ass	2016-09-23T13:53:32+0000	2
622_1	837159759713566_1075205402575666	a5420b77781b8494a28d622eba2717eb13d3f57f	Flag-Stomping Teacher Has No Regrets  Wants Student Punished . . . . https://www.facebook.com/OverpassesForAmerica2/posts/1148238388548826	2016-09-23T13:33:53+0000	1075259252570281	5178f60f2570d34b3cbac5205cb5ffd3e7748d37	0	this retired teacher says, YOU'RE FIRED	2016-09-23T15:02:31+0000	2
622_2	837159759713566_1075205402575666	a5420b77781b8494a28d622eba2717eb13d3f57f	Flag-Stomping Teacher Has No Regrets  Wants Student Punished . . . . https://www.facebook.com/OverpassesForAmerica2/posts/1148238388548826	2016-09-23T13:33:53+0000	1075306272565579	044b4a41258adf22c13b0f2f9fdf0596cdbd2aa3	0	He should go to Jail or prison!!!	2016-09-23T16:03:49+0000	1
622_3	837159759713566_1075205402575666	a5420b77781b8494a28d622eba2717eb13d3f57f	Flag-Stomping Teacher Has No Regrets  Wants Student Punished . . . . https://www.facebook.com/OverpassesForAmerica2/posts/1148238388548826	2016-09-23T13:33:53+0000	1075395572556649	391821fbd3f2191c1b59ec2c9db9a5d0f89d3c1d	0	Remove him from the schools and yes America	2016-09-23T18:38:53+0000	1
622_4	837159759713566_1075205402575666	a5420b77781b8494a28d622eba2717eb13d3f57f	Flag-Stomping Teacher Has No Regrets  Wants Student Punished . . . . https://www.facebook.com/OverpassesForAmerica2/posts/1148238388548826	2016-09-23T13:33:53+0000	1075401645889375	1699d399ff3ad280a2cb4c929229c56f37e3ba95	0	remove his American citizenship,  and extradite him from America  never to comeback  you don't like America  get the flock out of America	2016-09-23T18:52:45+0000	1
622_5	837159759713566_1075205402575666	a5420b77781b8494a28d622eba2717eb13d3f57f	Flag-Stomping Teacher Has No Regrets  Wants Student Punished . . . . https://www.facebook.com/OverpassesForAmerica2/posts/1148238388548826	2016-09-23T13:33:53+0000	1075600969202776	6cbc4d313e657f4f8734fdac1773a9b34032eef4	0	And everyone wonders why today's youth have warped values? It is because of the shitty teachers out there!	2016-09-24T01:13:14+0000	0
623_0	837159759713566_1075492819213591	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Fox News s photo to the group: TRUMP FORCE ONE.	2016-09-23T21:57:33+0000	1075544279208445	60e651569c5d24a721d734ad7f80ea5f4324a342	0	Trump doesn't do anything half ass ... when he says he's going to do it HE DOES IT ON TIME UNDER BUDGET !!!  🇺🇸	2016-09-23T23:33:04+0000	4
623_1	837159759713566_1075492819213591	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Fox News s photo to the group: TRUMP FORCE ONE.	2016-09-23T21:57:33+0000	1075549225874617	1699d399ff3ad280a2cb4c929229c56f37e3ba95	0	Thank you  #DonaldTrump  You could be anywhere in the world, and you are here in America,  helping the country you love  and  that the democratic criminals want to destroy	2016-09-23T23:43:31+0000	2
623_2	837159759713566_1075492819213591	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Fox News s photo to the group: TRUMP FORCE ONE.	2016-09-23T21:57:33+0000	1075569609205912	6a2c5be2aab4539c33ea3f5b795a075eea9ad698	0	I agree Donald J Trump has what it takes to get any job done and done right .	2016-09-24T00:12:59+0000	2
623_3	837159759713566_1075492819213591	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Fox News s photo to the group: TRUMP FORCE ONE.	2016-09-23T21:57:33+0000	1075592355870304	cac7d2beeb00f25bb2c34a92de4ca71726b098f5	0	He never. Will let. Any Americans or. This country. Down he's. Not that kind of. Guy	2016-09-24T00:58:44+0000	2
623_4	837159759713566_1075492819213591	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Fox News s photo to the group: TRUMP FORCE ONE.	2016-09-23T21:57:33+0000	1075597492536457	60e651569c5d24a721d734ad7f80ea5f4324a342	0	Trump Rocks	2016-09-24T01:04:42+0000	1
623_5	837159759713566_1075492819213591	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Fox News s photo to the group: TRUMP FORCE ONE.	2016-09-23T21:57:33+0000	1075600782536128	1d3316ae8d7e3bf12b54811384ecca543d1f6559	0		2016-09-24T01:12:46+0000	1
624_0	837159759713566_1075551225874417	a5420b77781b8494a28d622eba2717eb13d3f57f	US Muslim Leader In Chicago: ‘Islam Is Here To DOMINATE’  Christians And Jews Must Submit SHARE 	2016-09-23T23:44:39+0000	1075553879207485	6ace2b75c2703c95b546b47e8869fe38b6d6c008	0	BS	2016-09-23T23:50:10+0000	0
624_1	837159759713566_1075551225874417	a5420b77781b8494a28d622eba2717eb13d3f57f	US Muslim Leader In Chicago: ‘Islam Is Here To DOMINATE’  Christians And Jews Must Submit SHARE 	2016-09-23T23:44:39+0000	1075599545869585	ef975d7600402af00321298607aae6e23786d3e5	0	Not a chance	2016-09-24T01:10:00+0000	0
625_0	837159759713566_1075220969240776	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Fox News s photo to the group: TRUMP FORCE ONE.	2016-09-23T14:01:07+0000	1075303012565905	09d04efc2c489b337dac5a6b096b3167d10e0e5a	0	GO TRUMP	2016-09-23T16:00:06+0000	2
625_1	837159759713566_1075220969240776	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Fox News s photo to the group: TRUMP FORCE ONE.	2016-09-23T14:01:07+0000	1075365225893017	60e651569c5d24a721d734ad7f80ea5f4324a342	0	I'm really sick of the phony media polls... It's not close and I wish they would just admit it Trump is literally crushing her in the polls, it's almost like she's not even running, in real polls Gary Johnson is ahead of her lolol lol 😂	2016-09-23T17:38:20+0000	1
625_2	837159759713566_1075220969240776	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Fox News s photo to the group: TRUMP FORCE ONE.	2016-09-23T14:01:07+0000	1075368765892663	1699d399ff3ad280a2cb4c929229c56f37e3ba95	0	Yes  #DonaldTrump  Will make America great	2016-09-23T17:46:29+0000	1
625_3	837159759713566_1075220969240776	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Fox News s photo to the group: TRUMP FORCE ONE.	2016-09-23T14:01:07+0000	1075599529202920	cac7d2beeb00f25bb2c34a92de4ca71726b098f5	0	Go dad. Go. Trump	2016-09-24T01:09:57+0000	0
627_0	837159759713566_1075084885921051	a5420b77781b8494a28d622eba2717eb13d3f57f	Debra Lechtick Coleman shared Diamond And Silk s video to the group: TRUMP FORCE ONE.	2016-09-23T10:02:33+0000	1075598485869691	39eae048e39bf5837ae7ba0612a49a0217af4c3a	0	Love it!  Shared this Post as requested...	2016-09-24T01:07:18+0000	0
629_0	837159759713566_1075230719239801	a5420b77781b8494a28d622eba2717eb13d3f57f	vote!!!	2016-09-23T14:17:24+0000	1075238999238973	a8e4a01ae07d87bfd7c5bb7ebd7e78b458464c95	0	VERY HOSTILE FAKE VIRUS Warning . Attached. Do not click.	2016-09-23T14:31:37+0000	0
629_1	837159759713566_1075230719239801	a5420b77781b8494a28d622eba2717eb13d3f57f	vote!!!	2016-09-23T14:17:24+0000	1075246169238256	6ed14d773da36c9caf0af0e134240145f6730cd5	0	Why not get Obama to send money to build the northern wall just like he is doing for the southern border in Mexico	2016-09-23T14:43:03+0000	0
629_2	837159759713566_1075230719239801	a5420b77781b8494a28d622eba2717eb13d3f57f	vote!!!	2016-09-23T14:17:24+0000	1075259432570263	d84f9352088feb1b204be52a6412e33ae22a206e	0	Yes	2016-09-23T15:02:59+0000	0
629_3	837159759713566_1075230719239801	a5420b77781b8494a28d622eba2717eb13d3f57f	vote!!!	2016-09-23T14:17:24+0000	1075264412569765	47263913bd0fab33f80101187206e56d2ff7ae99	0	Yep	2016-09-23T15:11:38+0000	0
629_4	837159759713566_1075230719239801	a5420b77781b8494a28d622eba2717eb13d3f57f	vote!!!	2016-09-23T14:17:24+0000	1075274905902049	71090c6d1e0ef0972969458a08f62460c0bde555	0	Absolutely!	2016-09-23T15:22:11+0000	0
629_5	837159759713566_1075230719239801	a5420b77781b8494a28d622eba2717eb13d3f57f	vote!!!	2016-09-23T14:17:24+0000	1075301669232706	ab1a2a0c30c974f8db2a4e2b9ea9b5c2c3ccb5ad	0	Yes indeed.	2016-09-23T15:58:02+0000	0
629_6	837159759713566_1075230719239801	a5420b77781b8494a28d622eba2717eb13d3f57f	vote!!!	2016-09-23T14:17:24+0000	1075310465898493	7769bdf4f5c0013740d2ee29079a78d254714509	0	YES.	2016-09-23T16:10:49+0000	0
629_7	837159759713566_1075230719239801	a5420b77781b8494a28d622eba2717eb13d3f57f	vote!!!	2016-09-23T14:17:24+0000	1075419322554274	1864f4940a25956a545d917c66241d9e30199b5f	0	Hell Yes!!	2016-09-23T19:28:54+0000	0
629_8	837159759713566_1075230719239801	a5420b77781b8494a28d622eba2717eb13d3f57f	vote!!!	2016-09-23T14:17:24+0000	1075597905869749	519b72bda6be22bc00eb6020c0d53e03e75ea4ef	0	Yes	2016-09-24T01:05:43+0000	0
630_0	837159759713566_1074773482618858	a5420b77781b8494a28d622eba2717eb13d3f57f	Trump hits Obama: Why are you campaigning for Clinton instead of working?	2016-09-23T00:46:18+0000	1074776522618554	a5bab084c67470b8697e01a7348602cddc457687	0	Hey Trump he doesn't know how to work it's in the blood	2016-09-23T00:53:33+0000	3
630_1	837159759713566_1074773482618858	a5420b77781b8494a28d622eba2717eb13d3f57f	Trump hits Obama: Why are you campaigning for Clinton instead of working?	2016-09-23T00:46:18+0000	1074828995946640	29bc80b84b3714cf88ec3a976d822878fa5b29ec	0	He needs to be packing	2016-09-23T02:12:01+0000	2
630_2	837159759713566_1074773482618858	a5420b77781b8494a28d622eba2717eb13d3f57f	Trump hits Obama: Why are you campaigning for Clinton instead of working?	2016-09-23T00:46:18+0000	1075183902577816	1699d399ff3ad280a2cb4c929229c56f37e3ba95	0	Thank you  #DonaldTrump  For confronting the democratic criminals	2016-09-23T12:55:06+0000	1
630_3	837159759713566_1074773482618858	a5420b77781b8494a28d622eba2717eb13d3f57f	Trump hits Obama: Why are you campaigning for Clinton instead of working?	2016-09-23T00:46:18+0000	1075190145910525	a4fed299c79faa1a9a426a1630ac078f52177762	0	OBUNGHOLE HAS NEVER WORKED A DAY IN HIS SICK ASS LIFE !!!	2016-09-23T13:06:40+0000	1
630_4	837159759713566_1074773482618858	a5420b77781b8494a28d622eba2717eb13d3f57f	Trump hits Obama: Why are you campaigning for Clinton instead of working?	2016-09-23T00:46:18+0000	1075263889236484	5178f60f2570d34b3cbac5205cb5ffd3e7748d37	0	true. traitor obama's job was to screw the American people	2016-09-23T15:10:41+0000	0
630_5	837159759713566_1074773482618858	a5420b77781b8494a28d622eba2717eb13d3f57f	Trump hits Obama: Why are you campaigning for Clinton instead of working?	2016-09-23T00:46:18+0000	1075457282550478	b9896b36cd7e92f2987ad811af042574fe1a7ffa	0	not only does Obama spend time on promoting the lies of Clinton, he uses our money for the airplane(s), crew, protection.  That is not right....If he uses AIR FORCE ONE, then Trump should be allowed to use AIR FORCE ONE......	2016-09-23T20:45:32+0000	0
630_6	837159759713566_1074773482618858	a5420b77781b8494a28d622eba2717eb13d3f57f	Trump hits Obama: Why are you campaigning for Clinton instead of working?	2016-09-23T00:46:18+0000	1075591715870368	3b9c46ec0227d1251b917dc1976c69d31d23b19f	0	Better he doesn't do any more damage to America. Go play golf Obama until 1/20/2017	2016-09-24T00:57:41+0000	0
631_0	837159759713566_1074778412618365	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Right Side Broadcasting s video to the group: TRUMP FORCE ONE.	2016-09-23T00:58:11+0000	1074780402618166	ec592d079cd7637b93a85762c2af2a27c47de69c	0	Thanks to Mr. Joe Seales for the crowd shot :)	2016-09-23T01:02:13+0000	2
631_1	837159759713566_1074778412618365	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Right Side Broadcasting s video to the group: TRUMP FORCE ONE.	2016-09-23T00:58:11+0000	1074785145951025	391821fbd3f2191c1b59ec2c9db9a5d0f89d3c1d	0	GO TRUMP	2016-09-23T01:12:00+0000	1
631_2	837159759713566_1074778412618365	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Right Side Broadcasting s video to the group: TRUMP FORCE ONE.	2016-09-23T00:58:11+0000	1074836115945928	60e651569c5d24a721d734ad7f80ea5f4324a342	0	Trump coming to a city near you !!  When he does get out to his Rally and feel the excitement of America first hand 🇺🇸🇺🇸	2016-09-23T02:22:26+0000	2
631_3	837159759713566_1074778412618365	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Right Side Broadcasting s video to the group: TRUMP FORCE ONE.	2016-09-23T00:58:11+0000	1074838895945650	ec592d079cd7637b93a85762c2af2a27c47de69c	0	He was just her John  but I no longer can travel  But I watched it all never miss one :)	2016-09-23T02:26:49+0000	2
631_4	837159759713566_1074778412618365	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Right Side Broadcasting s video to the group: TRUMP FORCE ONE.	2016-09-23T00:58:11+0000	1074838972612309	16f5bc673b6dc26c0c3896cfa901ffd215dc8709	0	Vote Trump🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸🇺🇸	2016-09-23T02:27:01+0000	3
631_5	837159759713566_1074778412618365	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Right Side Broadcasting s video to the group: TRUMP FORCE ONE.	2016-09-23T00:58:11+0000	1074841435945396	1d3316ae8d7e3bf12b54811384ecca543d1f6559	0	Always is!!!	2016-09-23T02:30:43+0000	2
631_6	837159759713566_1074778412618365	a5420b77781b8494a28d622eba2717eb13d3f57f	Mary Wilson shared Right Side Broadcasting s video to the group: TRUMP FORCE ONE.	2016-09-23T00:58:11+0000	1075591619203711	519b72bda6be22bc00eb6020c0d53e03e75ea4ef	0	Thank you PA	2016-09-24T00:57:26+0000	0
633_0	837159759713566_1075306622565544	a5420b77781b8494a28d622eba2717eb13d3f57f	HAHAHAH Wonderful neighbors  karma is a bitch... 	2016-09-23T16:04:21+0000	1075367509226122	474a8a81bc7b89d29b8b50f936725093dec42122	0	good.	2016-09-23T17:43:39+0000	0
633_1	837159759713566_1075306622565544	a5420b77781b8494a28d622eba2717eb13d3f57f	HAHAHAH Wonderful neighbors  karma is a bitch... 	2016-09-23T16:04:21+0000	1075590952537111	6cbc4d313e657f4f8734fdac1773a9b34032eef4	0	Ha! Ha! Ha! Karma is a bitch, could not happen to a more deserving asshole than Looney Clooney. How are your new neighbors? I think you need more of them, Obama will ship you a few, 150,000 sound good! They are yours! Ha! Ha! Ha!	2016-09-24T00:55:24+0000	0
634_0	837159759713566_1075345262561680	a5420b77781b8494a28d622eba2717eb13d3f57f	She s right.	2016-09-23T17:00:52+0000	1075372692558937	f2f7d07c161073563f981baf151e223aa39dee04	0	SHE IS RIGHT.	2016-09-23T17:54:52+0000	1
634_1	837159759713566_1075345262561680	a5420b77781b8494a28d622eba2717eb13d3f57f	She s right.	2016-09-23T17:00:52+0000	1075395649223308	7626b3c0110973da0dc6a87331cb5fab5ca8542d	0	Why are people scared to admit it. Stick to your choice of words used, it's true. Don't step down from any position you are in, the truth hurts the Democrats.  They don't feel or seem remorseful towards what Obama and Hillary say towards Americans, not easily bought off. Remember the Obama's administration as to Hillary ' s group of idiot's are at fault for all this hate start. As for the blacks and others , whom think that they ALL are above the law.	2016-09-23T18:39:07+0000	2
634_2	837159759713566_1075345262561680	a5420b77781b8494a28d622eba2717eb13d3f57f	She s right.	2016-09-23T17:00:52+0000	1075399555889584	28a12b9400a26fc1cee052979db05f465f7986c1	0	Left winged scrubs	2016-09-23T18:47:45+0000	1
634_3	837159759713566_1075345262561680	a5420b77781b8494a28d622eba2717eb13d3f57f	She s right.	2016-09-23T17:00:52+0000	1075400299222843	1699d399ff3ad280a2cb4c929229c56f37e3ba95	0	it's called the race card the card that has special powers for people that want to get the royal treatment	2016-09-23T18:49:49+0000	3
634_4	837159759713566_1075345262561680	a5420b77781b8494a28d622eba2717eb13d3f57f	She s right.	2016-09-23T17:00:52+0000	1075482592547947	5178f60f2570d34b3cbac5205cb5ffd3e7748d37	0	traitor obama has worked on destroying our country. people hating each other	2016-09-23T21:37:50+0000	2
634_5	837159759713566_1075345262561680	a5420b77781b8494a28d622eba2717eb13d3f57f	She s right.	2016-09-23T17:00:52+0000	1075552159207657	1e037e69353ca0b1705c8131e20c395d7ea7d998	0	She is right	2016-09-23T23:47:18+0000	1
634_6	837159759713566_1075345262561680	a5420b77781b8494a28d622eba2717eb13d3f57f	She s right.	2016-09-23T17:00:52+0000	1075582995871240	6a2c5be2aab4539c33ea3f5b795a075eea9ad698	0	Has differently caused alot of chaos !!!	2016-09-24T00:40:08+0000	1
634_7	837159759713566_1075345262561680	a5420b77781b8494a28d622eba2717eb13d3f57f	She s right.	2016-09-23T17:00:52+0000	1075584342537772	dcf8a5b8df4bf270ad71ac4e7275d85bfded2419	0	He also claims to be the first black president, NOT, he is 1/2 white. With him being so racist toward whites he is talking about his own mother. I guess he inherited his idiosy from his father.	2016-09-24T00:43:55+0000	1
634_8	837159759713566_1075345262561680	a5420b77781b8494a28d622eba2717eb13d3f57f	She s right.	2016-09-23T17:00:52+0000	1075589872537219	6a2c5be2aab4539c33ea3f5b795a075eea9ad698	0	He is pure evil	2016-09-24T00:52:04+0000	1
635_0	837159759713566_1075147759248097	a5420b77781b8494a28d622eba2717eb13d3f57f	Every single patriot needs to share this right now. If you stand with Trump  give him a  GOD BLESS  in the comments.  	2016-09-23T12:11:18+0000	1075165282579678	d16c7ed8ee4ec68bbb5266ff1668600a311a34ea	0	God Bless you, Trump/Spence and all of America	2016-09-23T12:20:06+0000	1
635_1	837159759713566_1075147759248097	a5420b77781b8494a28d622eba2717eb13d3f57f	Every single patriot needs to share this right now. If you stand with Trump  give him a  GOD BLESS  in the comments.  	2016-09-23T12:11:18+0000	1075182169244656	1f777d11ea0aca57f88b76471ec507f7eb4d8047	0	God Bless!	2016-09-23T12:51:20+0000	1
